,Dia,Mes,Year,RangoHora,Aforo,HoraDes,HoraHas,FechaDes,FechaHas,Festivo
1624,22,11,2016,18-20 ,117.0,18,20 ,2016-11-22 18:00:00,2016-11-22 19:59:00,False
1625,22,11,2016,20-24 ,12.0,20,24 ,2016-11-22 20:00:00,2016-11-22 23:59:00,False
1626,23,11,2016,0-6,4.0,0,6,2016-11-23 00:00:00,2016-11-23 05:59:00,False
1627,23,11,2016,6-9,356.0,6,9,2016-11-23 06:00:00,2016-11-23 08:59:00,False
1628,23,11,2016,9-14 ,1411.0,9,14 ,2016-11-23 09:00:00,2016-11-23 13:59:00,False
1629,23,11,2016,14-18 ,639.0,14,18 ,2016-11-23 14:00:00,2016-11-23 17:59:00,False
1630,23,11,2016,18-20 ,139.0,18,20 ,2016-11-23 18:00:00,2016-11-23 19:59:00,False
1631,23,11,2016,20-24 ,23.0,20,24 ,2016-11-23 20:00:00,2016-11-23 23:59:00,False
1632,24,11,2016,0-6,4.0,0,6,2016-11-24 00:00:00,2016-11-24 05:59:00,False
1633,24,11,2016,6-9,234.0,6,9,2016-11-24 06:00:00,2016-11-24 08:59:00,False
1634,24,11,2016,9-14 ,1014.0,9,14 ,2016-11-24 09:00:00,2016-11-24 13:59:00,False
1635,24,11,2016,14-18 ,503.0,14,18 ,2016-11-24 14:00:00,2016-11-24 17:59:00,False
1636,24,11,2016,18-20 ,74.0,18,20 ,2016-11-24 18:00:00,2016-11-24 19:59:00,False
1637,24,11,2016,20-24 ,11.0,20,24 ,2016-11-24 20:00:00,2016-11-24 23:59:00,False
1638,25,11,2016,0-6,3.0,0,6,2016-11-25 00:00:00,2016-11-25 05:59:00,False
1639,25,11,2016,6-9,231.0,6,9,2016-11-25 06:00:00,2016-11-25 08:59:00,False
1640,25,11,2016,9-14 ,932.0,9,14 ,2016-11-25 09:00:00,2016-11-25 13:59:00,False
1641,25,11,2016,14-18 ,477.0,14,18 ,2016-11-25 14:00:00,2016-11-25 17:59:00,False
1642,25,11,2016,18-20 ,165.0,18,20 ,2016-11-25 18:00:00,2016-11-25 19:59:00,False
1643,25,11,2016,20-24 ,22.0,20,24 ,2016-11-25 20:00:00,2016-11-25 23:59:00,False
1644,26,11,2016,0-6,1.0,0,6,2016-11-26 00:00:00,2016-11-26 05:59:00,False
1645,26,11,2016,6-9,62.0,6,9,2016-11-26 06:00:00,2016-11-26 08:59:00,False
1646,26,11,2016,9-14 ,269.0,9,14 ,2016-11-26 09:00:00,2016-11-26 13:59:00,False
1647,26,11,2016,14-18 ,151.0,14,18 ,2016-11-26 14:00:00,2016-11-26 17:59:00,False
1648,26,11,2016,18-20 ,19.0,18,20 ,2016-11-26 18:00:00,2016-11-26 19:59:00,False
1649,26,11,2016,20-24 ,0.0,20,24 ,2016-11-26 20:00:00,2016-11-26 23:59:00,False
1650,27,11,2016,0-6,15.0,0,6,2016-11-27 00:00:00,2016-11-27 05:59:00,False
1651,27,11,2016,6-9,12.0,6,9,2016-11-27 06:00:00,2016-11-27 08:59:00,False
1652,27,11,2016,9-14 ,1996.0,9,14 ,2016-11-27 09:00:00,2016-11-27 13:59:00,False
1653,27,11,2016,14-18 ,106.0,14,18 ,2016-11-27 14:00:00,2016-11-27 17:59:00,False
1654,27,11,2016,18-20 ,56.0,18,20 ,2016-11-27 18:00:00,2016-11-27 19:59:00,False
1655,27,11,2016,20-24 ,0.0,20,24 ,2016-11-27 20:00:00,2016-11-27 23:59:00,False
1656,28,11,2016,0-6,5.0,0,6,2016-11-28 00:00:00,2016-11-28 05:59:00,False
1657,28,11,2016,6-9,239.0,6,9,2016-11-28 06:00:00,2016-11-28 08:59:00,False
1658,28,11,2016,9-14 ,966.0,9,14 ,2016-11-28 09:00:00,2016-11-28 13:59:00,False
1659,28,11,2016,14-18 ,464.0,14,18 ,2016-11-28 14:00:00,2016-11-28 17:59:00,False
1660,28,11,2016,18-20 ,53.0,18,20 ,2016-11-28 18:00:00,2016-11-28 19:59:00,False
1661,28,11,2016,20-24 ,8.0,20,24 ,2016-11-28 20:00:00,2016-11-28 23:59:00,False
1662,29,11,2016,0-6,5.0,0,6,2016-11-29 00:00:00,2016-11-29 05:59:00,False
1663,29,11,2016,6-9,198.0,6,9,2016-11-29 06:00:00,2016-11-29 08:59:00,False
1664,29,11,2016,9-14 ,834.0,9,14 ,2016-11-29 09:00:00,2016-11-29 13:59:00,False
1665,29,11,2016,14-18 ,391.0,14,18 ,2016-11-29 14:00:00,2016-11-29 17:59:00,False
1666,29,11,2016,18-20 ,68.0,18,20 ,2016-11-29 18:00:00,2016-11-29 19:59:00,False
1667,29,11,2016,20-24 ,20.0,20,24 ,2016-11-29 20:00:00,2016-11-29 23:59:00,False
1668,30,11,2016,0-6,4.0,0,6,2016-11-30 00:00:00,2016-11-30 05:59:00,False
1669,30,11,2016,6-9,249.0,6,9,2016-11-30 06:00:00,2016-11-30 08:59:00,False
1670,30,11,2016,9-14 ,777.0,9,14 ,2016-11-30 09:00:00,2016-11-30 13:59:00,False
1671,30,11,2016,14-18 ,401.0,14,18 ,2016-11-30 14:00:00,2016-11-30 17:59:00,False
1672,30,11,2016,18-20 ,50.0,18,20 ,2016-11-30 18:00:00,2016-11-30 19:59:00,False
1673,30,11,2016,20-24 ,5.0,20,24 ,2016-11-30 20:00:00,2016-11-30 23:59:00,False
1674,1,12,2016,0-6,4.0,0,6,2016-12-01 00:00:00,2016-12-01 05:59:00,False
1675,1,12,2016,6-9,227.0,6,9,2016-12-01 06:00:00,2016-12-01 08:59:00,False
1676,1,12,2016,9-14 ,688.0,9,14 ,2016-12-01 09:00:00,2016-12-01 13:59:00,False
1677,1,12,2016,14-18 ,353.0,14,18 ,2016-12-01 14:00:00,2016-12-01 17:59:00,False
1678,1,12,2016,18-20 ,32.0,18,20 ,2016-12-01 18:00:00,2016-12-01 19:59:00,False
1679,1,12,2016,20-24 ,5.0,20,24 ,2016-12-01 20:00:00,2016-12-01 23:59:00,False
1680,2,12,2016,0-6,7.0,0,6,2016-12-02 00:00:00,2016-12-02 05:59:00,False
1681,2,12,2016,6-9,200.0,6,9,2016-12-02 06:00:00,2016-12-02 08:59:00,False
1682,2,12,2016,9-14 ,773.0,9,14 ,2016-12-02 09:00:00,2016-12-02 13:59:00,False
1683,2,12,2016,14-18 ,404.0,14,18 ,2016-12-02 14:00:00,2016-12-02 17:59:00,False
1684,2,12,2016,18-20 ,33.0,18,20 ,2016-12-02 18:00:00,2016-12-02 19:59:00,False
1685,2,12,2016,20-24 ,5.0,20,24 ,2016-12-02 20:00:00,2016-12-02 23:59:00,False
1686,3,12,2016,0-6,3.0,0,6,2016-12-03 00:00:00,2016-12-03 05:59:00,False
1687,3,12,2016,6-9,102.0,6,9,2016-12-03 06:00:00,2016-12-03 08:59:00,False
1688,3,12,2016,9-14 ,248.0,9,14 ,2016-12-03 09:00:00,2016-12-03 13:59:00,False
1689,3,12,2016,14-18 ,83.0,14,18 ,2016-12-03 14:00:00,2016-12-03 17:59:00,False
1690,3,12,2016,18-20 ,0.0,18,20 ,2016-12-03 18:00:00,2016-12-03 19:59:00,False
1691,3,12,2016,20-24 ,0.0,20,24 ,2016-12-03 20:00:00,2016-12-03 23:59:00,False
1692,5,12,2016,0-6,4.0,0,6,2016-12-05 00:00:00,2016-12-05 05:59:00,False
1693,5,12,2016,6-9,220.0,6,9,2016-12-05 06:00:00,2016-12-05 08:59:00,False
1694,5,12,2016,9-14 ,646.0,9,14 ,2016-12-05 09:00:00,2016-12-05 13:59:00,False
1695,5,12,2016,14-18 ,359.0,14,18 ,2016-12-05 14:00:00,2016-12-05 17:59:00,False
1696,5,12,2016,18-20 ,30.0,18,20 ,2016-12-05 18:00:00,2016-12-05 19:59:00,False
1697,5,12,2016,20-24 ,10.0,20,24 ,2016-12-05 20:00:00,2016-12-05 23:59:00,False
1698,6,12,2016,0-6,6.0,0,6,2016-12-06 00:00:00,2016-12-06 05:59:00,False
1699,6,12,2016,6-9,176.0,6,9,2016-12-06 06:00:00,2016-12-06 08:59:00,False
1700,6,12,2016,9-14 ,582.0,9,14 ,2016-12-06 09:00:00,2016-12-06 13:59:00,False
1701,6,12,2016,14-18 ,368.0,14,18 ,2016-12-06 14:00:00,2016-12-06 17:59:00,False
1702,6,12,2016,18-20 ,26.0,18,20 ,2016-12-06 18:00:00,2016-12-06 19:59:00,False
1703,6,12,2016,20-24 ,0.0,20,24 ,2016-12-06 20:00:00,2016-12-06 23:59:00,False
1704,7,12,2016,0-6,6.0,0,6,2016-12-07 00:00:00,2016-12-07 05:59:00,False
1705,7,12,2016,6-9,152.0,6,9,2016-12-07 06:00:00,2016-12-07 08:59:00,False
1706,7,12,2016,9-14 ,565.0,9,14 ,2016-12-07 09:00:00,2016-12-07 13:59:00,False
1707,7,12,2016,14-18 ,359.0,14,18 ,2016-12-07 14:00:00,2016-12-07 17:59:00,False
1708,7,12,2016,18-20 ,26.0,18,20 ,2016-12-07 18:00:00,2016-12-07 19:59:00,False
1709,7,12,2016,20-24 ,0.0,20,24 ,2016-12-07 20:00:00,2016-12-07 23:59:00,False
1710,8,12,2016,0-6,0.0,0,6,2016-12-08 00:00:00,2016-12-08 05:59:00,True
1711,8,12,2016,6-9,11.0,6,9,2016-12-08 06:00:00,2016-12-08 08:59:00,True
1712,8,12,2016,9-14 ,10.0,9,14 ,2016-12-08 09:00:00,2016-12-08 13:59:00,True
1713,8,12,2016,14-18 ,0.0,14,18 ,2016-12-08 14:00:00,2016-12-08 17:59:00,True
1714,8,12,2016,18-20 ,0.0,18,20 ,2016-12-08 18:00:00,2016-12-08 19:59:00,True
1715,8,12,2016,20-24 ,0.0,20,24 ,2016-12-08 20:00:00,2016-12-08 23:59:00,True
1716,9,12,2016,0-6,4.0,0,6,2016-12-09 00:00:00,2016-12-09 05:59:00,False
1717,9,12,2016,6-9,226.0,6,9,2016-12-09 06:00:00,2016-12-09 08:59:00,False
1718,9,12,2016,9-14 ,633.0,9,14 ,2016-12-09 09:00:00,2016-12-09 13:59:00,False
1719,9,12,2016,14-18 ,301.0,14,18 ,2016-12-09 14:00:00,2016-12-09 17:59:00,False
1720,9,12,2016,18-20 ,34.0,18,20 ,2016-12-09 18:00:00,2016-12-09 19:59:00,False
1721,9,12,2016,20-24 ,5.0,20,24 ,2016-12-09 20:00:00,2016-12-09 23:59:00,False
1722,10,12,2016,0-6,0.0,0,6,2016-12-10 00:00:00,2016-12-10 05:59:00,False
1723,10,12,2016,6-9,106.0,6,9,2016-12-10 06:00:00,2016-12-10 08:59:00,False
1724,10,12,2016,9-14 ,289.0,9,14 ,2016-12-10 09:00:00,2016-12-10 13:59:00,False
1725,10,12,2016,14-18 ,85.0,14,18 ,2016-12-10 14:00:00,2016-12-10 17:59:00,False
1726,10,12,2016,18-20 ,0.0,18,20 ,2016-12-10 18:00:00,2016-12-10 19:59:00,False
1727,10,12,2016,20-24 ,0.0,20,24 ,2016-12-10 20:00:00,2016-12-10 23:59:00,False
1728,11,12,2016,0-6,0.0,0,6,2016-12-11 00:00:00,2016-12-11 05:59:00,False
1729,11,12,2016,6-9,21.0,6,9,2016-12-11 06:00:00,2016-12-11 08:59:00,False
1730,11,12,2016,9-14 ,61.0,9,14 ,2016-12-11 09:00:00,2016-12-11 13:59:00,False
1731,11,12,2016,14-18 ,25.0,14,18 ,2016-12-11 14:00:00,2016-12-11 17:59:00,False
1732,11,12,2016,18-20 ,0.0,18,20 ,2016-12-11 18:00:00,2016-12-11 19:59:00,False
1733,11,12,2016,20-24 ,0.0,20,24 ,2016-12-11 20:00:00,2016-12-11 23:59:00,False
1734,12,12,2016,0-6,4.0,0,6,2016-12-12 00:00:00,2016-12-12 05:59:00,False
1735,12,12,2016,6-9,253.0,6,9,2016-12-12 06:00:00,2016-12-12 08:59:00,False
1736,12,12,2016,9-14 ,671.0,9,14 ,2016-12-12 09:00:00,2016-12-12 13:59:00,False
1737,12,12,2016,14-18 ,325.0,14,18 ,2016-12-12 14:00:00,2016-12-12 17:59:00,False
1738,12,12,2016,18-20 ,38.0,18,20 ,2016-12-12 18:00:00,2016-12-12 19:59:00,False
1739,12,12,2016,20-24 ,0.0,20,24 ,2016-12-12 20:00:00,2016-12-12 23:59:00,False
1740,13,12,2016,0-6,0.0,0,6,2016-12-13 00:00:00,2016-12-13 05:59:00,False
1741,13,12,2016,6-9,172.0,6,9,2016-12-13 06:00:00,2016-12-13 08:59:00,False
1742,13,12,2016,9-14 ,512.0,9,14 ,2016-12-13 09:00:00,2016-12-13 13:59:00,False
1743,13,12,2016,14-18 ,323.0,14,18 ,2016-12-13 14:00:00,2016-12-13 17:59:00,False
1744,13,12,2016,18-20 ,27.0,18,20 ,2016-12-13 18:00:00,2016-12-13 19:59:00,False
1745,13,12,2016,20-24 ,4.0,20,24 ,2016-12-13 20:00:00,2016-12-13 23:59:00,False
1746,14,12,2016,0-6,4.0,0,6,2016-12-14 00:00:00,2016-12-14 05:59:00,False
1747,14,12,2016,6-9,211.0,6,9,2016-12-14 06:00:00,2016-12-14 08:59:00,False
1748,14,12,2016,9-14 ,555.0,9,14 ,2016-12-14 09:00:00,2016-12-14 13:59:00,False
1749,14,12,2016,14-18 ,323.0,14,18 ,2016-12-14 14:00:00,2016-12-14 17:59:00,False
1750,14,12,2016,18-20 ,41.0,18,20 ,2016-12-14 18:00:00,2016-12-14 19:59:00,False
1751,14,12,2016,20-24 ,27.0,20,24 ,2016-12-14 20:00:00,2016-12-14 23:59:00,False
1752,15,12,2016,0-6,25.0,0,6,2016-12-15 00:00:00,2016-12-15 05:59:00,False
1753,15,12,2016,6-9,142.0,6,9,2016-12-15 06:00:00,2016-12-15 08:59:00,False
1754,15,12,2016,9-14 ,502.0,9,14 ,2016-12-15 09:00:00,2016-12-15 13:59:00,False
1755,15,12,2016,14-18 ,329.0,14,18 ,2016-12-15 14:00:00,2016-12-15 17:59:00,False
1756,15,12,2016,18-20 ,36.0,18,20 ,2016-12-15 18:00:00,2016-12-15 19:59:00,False
1757,15,12,2016,20-24 ,8.0,20,24 ,2016-12-15 20:00:00,2016-12-15 23:59:00,False
1758,16,12,2016,0-6,7.0,0,6,2016-12-16 00:00:00,2016-12-16 05:59:00,False
1759,16,12,2016,6-9,133.0,6,9,2016-12-16 06:00:00,2016-12-16 08:59:00,False
1760,16,12,2016,9-14 ,587.0,9,14 ,2016-12-16 09:00:00,2016-12-16 13:59:00,False
1761,16,12,2016,14-18 ,174.0,14,18 ,2016-12-16 14:00:00,2016-12-16 17:59:00,False
1762,16,12,2016,18-20 ,17.0,18,20 ,2016-12-16 18:00:00,2016-12-16 19:59:00,False
1763,16,12,2016,20-24 ,0.0,20,24 ,2016-12-16 20:00:00,2016-12-16 23:59:00,False
